conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,,,,,,,
1.74258E+18,Wed Jan 03 15:59:13 +0000 2024,1,Tupoksi Menhan dong masak Pak @prabowo kampanye saat blusukan? Beliau itu orang yg taat aturan. Menhan itu kudu blusukan coba tanya Presiden sbg pimpinan Menhan,1.74258E+18,,,in,"Sukolilo, Indonesia",0,0,2,https://x.com/evi_sufiani/status/1742576358017126727,826204688,evi_sufiani,,,,,,,
1.74259E+18,Wed Jan 03 16:38:05 +0000 2024,1,sekitar beberapa bulan lalu gua udah nentuin bakal milih antara pak prabowo dan pak ganjar. tapi bukan anies. lah sekarang pak anies malah jadi kandidat kuatnya pilihan gua. puyeng cok.,1.74259E+18,,,in,kuasaksara.tumblr.com,0,0,0,https://x.com/yooyazz/status/1742586135942156302,1.25571E+18,yooyazz,,,,,,,
1.74258E+18,Wed Jan 03 16:15:25 +0000 2024,0,langsung lantik aja prabowo gibran gausah ada pemilu.,1.74258E+18,,,in,'59,0,0,0,https://x.com/amrulhaqqqqqqqq/status/1742580434826039427,1.25201E+18,amrulhaqqqqqqqq,,,,,,,
1.74258E+18,Wed Jan 03 15:57:26 +0000 2024,81,Saat tunggu @prabowo dan @gibran_tweet live di tiktok. Saya akan bikin spam PRABOWO PENJAHAT HAM kalau Prabowo yang live. Sementara Gibran saya akan saya akan bikin ANAK HARAM KONSTITUSI. https://t.co/IHDNTeRZqa,1.74258E+18,https://pbs.twimg.com/media/GC7fhyTa0AAFYiv.jpg,,in,Tanah Jajahan,5,3,21,https://x.com/albertsamuel28/status/1742575906210955357,1.08884E+18,albertsamuel28,,,,,,,
1.74259E+18,Wed Jan 03 16:35:12 +0000 2024,0,Penjualan pernak-pernik bertema Prabowo-Gibran | ANTARA Foto #PrabowoGibranBanjirDukungan https://t.co/gXBPLLfp8n,1.74259E+18,,,in,Indonesia Raya,0,0,0,https://x.com/arifferdyanto/status/1742585413389185221,957305264,arifferdyanto,,,,,,,
1.74259E+18,Wed Jan 03 16:41:58 +0000 2024,0,Makanya suruh Prabowo dan Gibran mundur dari jabatannya biar anda bisa bebas mengkritik lawan gak malu anda nyebut Mahfud pemain merangkap wasit ketika Prabowo kampanye pake program Kemenhan?. Kalian tuh sama aja.,1.74259E+18,,,in,,0,0,0,https://x.com/Oskar_Odding/status/1742587114477556141,2907385429,Oskar_Odding,,,,,,,
1.74259E+18,Wed Jan 03 16:41:08 +0000 2024,1,anies impact is so real i just heard bapak bapak ngegosip di lalapan boge ngomongin dulu milih prabowo sekarang anies karena kampanyenya,1.74259E+18,,,in,he/they,0,0,0,https://x.com/madanabhasma/status/1742586906444267630,1.19265E+18,madanabhasma,,,,,,,
1.74258E+18,Wed Jan 03 16:29:49 +0000 2024,0,2019 orang ini dukung Prabowo. Skrg malah memusuhi Prabowo hanya karena anis yg diusung paloh.,1.74258E+18,,,in,,0,0,0,https://x.com/ivanotentik/status/1742584057022820676,1.55228E+18,ivanotentik,,,,,,,
1.74258E+18,Wed Jan 03 16:17:25 +0000 2024,0,Harusnya MALU! Kampanye jelek kok dibanggain. Ayo suruh buat desak Prabowo! Biar keluar isi kepalanya dia mau pimpin negara bukan senam,1.74258E+18,,,in,bondowoso,0,0,0,https://x.com/abdullahhaddar/status/1742580937144303996,487577886,abdullahhaddar,,,,,,,
1.74258E+18,Wed Jan 03 16:19:01 +0000 2024,21,Aman itu . gw kan dah komit gk akan ganggu ato nyerang musuhnya si capres Penculik . Yg gw setang teman2 dan gerobolan @prabowo doang,1.74258E+18,,,in,,0,0,5,https://x.com/Resty_J_Cayah/status/1742581340175061049,1.68263E+18,Resty_J_Cayah,,,,,,,
1.74259E+18,Wed Jan 03 16:42:55 +0000 2024,5,Ngeles Prabowo di depan Mahasiswa Malang.,1.74259E+18,,,in,"Gowa, Makassar Indonesia",0,1,2,https://x.com/opposite_sejati/status/1742587352831361467,1.65433E+18,opposite_sejati,,,,,,,
1.74259E+18,Wed Jan 03 16:36:45 +0000 2024,0,Penjualan pernak-pernik bertema Prabowo-Gibran | ANTARA Foto #PrabowoGibranBanjirDukungan https://t.co/1QWxaYcm3k,1.74259E+18,,,in,jakARTa,0,0,0,https://x.com/dendenden_20/status/1742585799776858174,2887578805,dendenden_20,,,,,,,
1.74258E+18,Wed Jan 03 16:07:39 +0000 2024,9,are you Pelanggar HAM because you're Prabowo or are you Prabowo because you're pelanggar HAM,1.74258E+18,,,en,,0,3,0,https://x.com/beathinggg/status/1742578477201842592,1.30072E+18,beathinggg,,,,,,,
1.74257E+18,Wed Jan 03 15:35:16 +0000 2024,1,Alasan Pandji Pragiwaksono Tidak Pilih Prabowo Gibran. https://t.co/Ah1VRsOVl3,1.74257E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742570114417930240/pu/img/9BffRTUHfKUvy6lR.jpg,,in,,0,0,0,https://x.com/keluarga_mk/status/1742570330961436903,2801594197,keluarga_mk,,,,,,,
1.74257E+18,Wed Jan 03 15:36:01 +0000 2024,31,Semoga Pak @prabowo dan juga Mas @gibran_tweet bisa memperhatikan nasib ke 13 Satpol PP Garut... Mereka Berkorban Untuk Sampean Berdua Terlalu bila tidak Dibantu sama sekali !!! https://t.co/JblS6aEI8c,1.74257E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742570492203290624/pu/img/H9in_tSnjl8PFjoZ.jpg,,in,"Kalimantan Barat, Indonesia",2,5,4,https://x.com/ws_parsito/status/1742570517163659583,4711924284,ws_parsito,,,,,,,
1.74257E+18,Wed Jan 03 15:45:57 +0000 2024,9,Pimpinan Pondok Pesantren Buntet Cirebon KH Adib Rofiuddin Izza menyatakan dukungannya terhadap #Prabowo - #Gibran di Pilpres 2024. Beliau mengatakan dukungan tersebut datang setelah pihaknya menjalani proses tabayyun. #LoginPrabowoGibran https://t.co/Ck2GSfu90g,1.74257E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742572972563734528/pu/img/C0-2By6AUFHDS-ZY.jpg,,in,"Kota Medan, Sumatera Utara",1,1,7,https://x.com/WakLabu02/status/1742573018046665104,522212945,WakLabu02,,,,,,,
1.74257E+18,Wed Jan 03 15:29:20 +0000 2024,60,Kumpulan Video Tukang Bakso se Indonesia yang memilih Prabowo Gibran Di toktoknya mas nya juga udah lama keliling jadi tukang bakso https://t.co/xzTiLbGpnY,1.74257E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742568718117576704/pu/img/aVP0rNLOVRdGK_cX.jpg,,in,ðŸ’•,2,9,29,https://x.com/NyaiiBubu/status/1742568837462344042,1.21989E+18,NyaiiBubu,,,,,,,
1.74258E+18,Wed Jan 03 15:56:34 +0000 2024,2,ðŸ‡¦ ðŸ‡± ðŸ‡± ðŸ‡® ðŸ‡³ #Prabowo #Gibran https://t.co/X8vlnLvTyk,1.74258E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742575543340638208/pu/img/Kfk-ASbR0sJUJ4LT.jpg,,qme,,0,5,0,https://x.com/Dydhudgmatta/status/1742575691189850341,1.73025E+18,Dydhudgmatta,,,,,,,
1.74257E+18,Wed Jan 03 15:26:41 +0000 2024,20,Ada persamaan presiden Republik Indonesia dari Soekarno sampai Joko Widodo. 1. Santun. 2. Pandai mengendalikan emosinya.. Prabowo temperamental emosinya tak terkendali dan lagaknya begajulan tidak punya ETIKA kok mau jadi presiden. Asuu.! . . Istana Desi Pak Jonan Sumbar https://t.co/WdOiQve9Jg,1.74257E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742568148782710784/pu/img/W3sQs--F4AtkXlNi.jpg,,in,,0,2,9,https://x.com/Totok0912/status/1742568169682968994,8.45158E+17,Totok0912,,,,,,,
1.74257E+18,Wed Jan 03 15:27:12 +0000 2024,1,23M untuk5 unit GPS dananya dari kemenhan #prabowo #gibran #kemhan #pilpes2024 #belimbingsayur #jokowi https://t.co/yOdU1se0Zr,1.74257E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742567328934666240/pu/img/DswrDnWrzUkt141s.jpg,,in,,0,1,0,https://x.com/wirawir76037966/status/1742568299442118990,1.35668E+18,wirawir76037966,,,,,,,
1.74257E+18,Wed Jan 03 15:51:43 +0000 2024,0,I voted for Prabowo Subianto and will do it again in 2024. #Ù‚Ø§Ø³Ù…_Ø³Ù„ÙŠÙ…Ø§Ù†ÙŠ https://t.co/RsmCGfvVKM,1.74257E+18,https://pbs.twimg.com/media/GC7eN_jbAAAQsWr.jpg,,en,Jakarta & Riyadh,0,0,0,https://x.com/Motekar72/status/1742574467128418798,1.55105E+18,Motekar72,,,,,,,
1.74257E+18,Wed Jan 03 15:37:19 +0000 2024,28,Satu titiek dua prabowo Dulu sering kritik sekarang jilat Joko widodo Lapor Pak #AsalBukanPrabowo #Kimpoy https://t.co/K5wnVZR3Ei,1.74257E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742570767823556608/pu/img/MGUv5u9R_DYpFgaH.jpg,,in,indonesia,15,21,0,https://x.com/kimpoyindonesia/status/1742570844466172327,1.73627E+18,kimpoyindonesia,,,,,,,
1.74257E+18,Wed Jan 03 15:44:07 +0000 2024,244,@ainunnajib Kita tunggu live nya pak Prabowo. Kalau beliau karena basic nya militer seperti nya live Mandi lumpur cocok deh,1.74257E+18,,ainunnajib,in,Jakarta Capital Region,12,34,18,https://x.com/MTeroos/status/1742572554181898356,1.31455E+18,MTeroos,,,,,,,
1.74257E+18,Wed Jan 03 15:37:25 +0000 2024,23,Survei ini digelar pada 26-28 Desember 2023 dengan melibatkan 1.246 responden. Survei dilakukan via telepon terhadap para responden.Adapun margin of error survei +/- 2 9%. Tingkat kepercayaan survei tercatat 95%. #Projo #Jokowi #Gibran #Prabowo #PrabowoGibran https://t.co/0oRdH7mtMT,1.74257E+18,https://pbs.twimg.com/media/GC7a904bgAArGE8.jpg,,in,"Jakarta Capital Region, Indone",0,7,11,https://x.com/RcyberProj0/status/1742570869145424073,8.72175E+17,RcyberProj0,,,,,,,
1.74257E+18,Wed Jan 03 15:34:59 +0000 2024,0,Ganjar - Mahfud ungguli pesaing di ASI #Ganjar #Mahfud #GAMA #Satset #Pilpres2024 #fyp #asamsulfat #debat #amin #gibran #prabowo #anies #imin #gemoy https://t.co/jGVnUJDsGj,1.74257E+18,https://pbs.twimg.com/media/GC7aMnHbkAA2F5T.jpg,,in,"Duren Sawit, Indonesia",0,1,0,https://x.com/hitamambay/status/1742570256747700340,1.40936E+18,hitamambay,,,,,,,
1.74257E+18,Wed Jan 03 15:24:08 +0000 2024,48,Momen Pak Prabowo Melayat ke Rumah Rizal Ramli. #Prabowo #rizalramli #IndonesiaðŸ‡®ðŸ‡© https://t.co/a4e3OR1woJ,1.74257E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742567420483829761/pu/img/ow1FdxWnDCoIBKzO.jpg,,in,,1,3,16,https://x.com/Ndons_Back/status/1742567528017301707,1.28995E+18,Ndons_Back,,,,,,,
1.74258E+18,Wed Jan 03 15:57:06 +0000 2024,0,Suara Milenial dan Gen Z Milik Prabowo-Gibran Yakin Menang Sekali Putaran #PrabowoPresiden #PrabowoGibran #pilpres2024 https://t.co/zmL8FSvCsx,1.74258E+18,https://pbs.twimg.com/media/GC7fd_waYAAMMuy.jpg,,in,,0,0,0,https://x.com/Netizenn08/status/1742575823004303854,1.68623E+18,Netizenn08,,,,,,,
1.74257E+18,Wed Jan 03 15:48:55 +0000 2024,0,Kekurangan p prabowo,1.74257E+18,,,in,,0,1,0,https://x.com/daraja_amron/status/1742573764146352297,2989376299,daraja_amron,,,,,,,
1.74257E+18,Wed Jan 03 15:34:27 +0000 2024,0,ERRRTTEEEEHHHHHHH! Tidak memilih Prabowo &amp; Acuhkan Ganjar,1.74257E+18,,,in,"New Orleans, LA",0,0,0,https://x.com/ubalalaba3/status/1742570124077625490,1.25193E+18,ubalalaba3,,,,,,,
1.74257E+18,Wed Jan 03 15:53:36 +0000 2024,4,Serem banget kalau Prabowo Gibran sampai beneran naik. Impunitas tiada batas. Hukum dikangkangi kekuasaan.,1.74257E+18,,,in,Jakarta,0,0,3,https://x.com/ahcinomanirbev/status/1742574940791206376,8.66669E+17,ahcinomanirbev,,,,,,,
1.74257E+18,Wed Jan 03 15:34:55 +0000 2024,0,Kawal Pilpres 2024 Relawan Prabowo-Gibran di DIY Dikerahkan Sampai Tingkat TPS #PrabowoGibranBanjirDukungan https://t.co/rOgrmtiRk2,1.74257E+18,,,in,Indonesia Raya,0,0,0,https://x.com/arifferdyanto/status/1742570241677275604,957305264,arifferdyanto,,,,,,,
1.74257E+18,Wed Jan 03 15:22:40 +0000 2024,0,Kl ditanyain pas debat sy yakin Anies jawabnya komentar Cak Imin dalam konteks pengadaan Mirage 2000-5 bekas. Tp saya juga sependapat dg ucapan beliau karena pertahanan harua didukung dengan ketahanan pangan seperti kebijakan yg audah dilakukan P. Prabowo ,1.74257E+18,,,in,,0,1,0,https://x.com/AIM_1N/status/1742567159686152663,59363988,AIM_1N,,,,,,,
1.74257E+18,Wed Jan 03 15:49:36 +0000 2024,0,Cek Yui Half Zip Sweatshirt Kombinasi Warna dengan harga Rp59.500. Dapatkan di Shopee sekarang! https://t.co/BhlOgU1tuL https://t.co/dGYeNa1dZZ,1.74257E+18,https://pbs.twimg.com/media/GC7dwsEbgAAGisF.jpg,,in,Mars,0,0,0,https://x.com/JevriPrabowo/status/1742573937136157106,1.61323E+18,JevriPrabowo,,,,,,,
1.74256E+18,Wed Jan 03 15:08:14 +0000 2024,987,Alasan tidak milih Prabowo Panji Sumbar Innalilahi istana Sahrini #NahdlatulUmaro https://t.co/nF2VaG4RzM,1.74256E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742563368572227584/pu/img/PFwSUtax0TKhE6eJ.jpg,,in,"Siak Hulu, Indonesia",1261,44,413,https://x.com/antoxOn7/status/1742563527548977216,1222354812,antoxOn7,,,,,,,
1.74256E+18,Wed Jan 03 15:05:58 +0000 2024,0,ORANG MENANG SOMBONG ITU NAMANYA JUMAWA ORANG KALAH BISA MENERIMA ITU NAMA LEGOWO TAPI ORANG KALAH SOMBONG NGAKU MENANG MANANYA PRABOWO https://t.co/auXzVMoIDP,1.74256E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742562717322682368/pu/img/UopV5_ClPRQ_0HiS.jpg,,in,,0,0,0,https://x.com/widarto63285827/status/1742562954804150638,1.47361E+18,widarto63285827,,,,,,,
1.74251E+18,Wed Jan 03 15:14:52 +0000 2024,18,@anisabayan1 tambahin prabowo biar lebih akurat. Ini aja masih nyantol query general seperti arti gemoy . Mostly user intent query lebih ke nyari gambar gemoy prabowo instead of tertarik dengan substansi. Berbeda dengan variasi query anies org pengen tahu apa itu desak anies / aniesbunble. https://t.co/IcMqNDCReg,1.74257E+18,https://pbs.twimg.com/media/GC7VzSjbgAAbLAL.jpg,anisabayan1,in,catperku@gmail.com,0,4,0,https://x.com/catperku/status/1742565194331812152,434140894,catperku,,,,,,,
1.74256E+18,Wed Jan 03 15:07:26 +0000 2024,1,Salah satu dari beberapa rahasia elektabilitas Prabowo ya gimana nggak Indonesia adalah negara dgn jumlah cat owner terbanyak se-asia https://t.co/EqPjFJomDK,1.74256E+18,https://pbs.twimg.com/media/GC7UGkmaYAAjzcH.jpg,,in,Cimanggis Depok,0,0,0,https://x.com/irf_mLa/status/1742563322585887114,82793141,irf_mLa,,,,,,,
1.74255E+18,Wed Jan 03 15:07:17 +0000 2024,33,@rivai_pradana @Resty_J_Cayah @prabowo https://t.co/dA0ERJkJ09,1.74256E+18,https://pbs.twimg.com/media/GC7UEybaYAA-Fpq.jpg,rivai_pradana,qme,,2,3,12,https://x.com/MakeItAQuote/status/1742563286510686309,1.44681E+18,MakeItAQuote,,,,,,,
1.74256E+18,Wed Jan 03 14:53:44 +0000 2024,23,Wafat nya pak Rizal Ramli adalah sebuah kehilangan besar bagi pak @prabowo. Sosok yg di kagumi karena kecerdasan dan integritas nya menjadikan pak Rizal ramli di anggap sebagai teman sahabat sekaligus guru oleh pak @prabowo. Semoga pak Rizal Ramli husnul khatimah Aamiin. https://t.co/NZPCcA7jqT,1.74256E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742559782467174400/pu/img/1lOzK00sT2fpxlwp.jpg,,in,,1,2,7,https://x.com/99propaganda/status/1742559877174595897,1.4271E+18,99propaganda,,,,,,,
1.74256E+18,Wed Jan 03 14:57:16 +0000 2024,0,Apa sih alasan mengapa @prabowo disukai anak milenial dan GenZ? Ternyata kinerja Pak Prabowo dipuji sebagai Menteri Pertahanan. Sejak awal Prabowo berkomitmen memperkuat posisi Indonesia di kancah internasional. Kini kekuatan militer Indonesia menempati peringkat ke-13 di dunia. https://t.co/sU7vU7CDb2,1.74256E+18,https://pbs.twimg.com/media/GC7RyAlaoAA9_Rl.jpg,,in,,0,1,0,https://x.com/rkbfor08/status/1742560766438646221,1.699E+18,rkbfor08,,,,,,,
1.74256E+18,Wed Jan 03 14:59:27 +0000 2024,39,Tingkat kepercayaan rakyat ke presiden @jokowi tinggi kata menhan @prabowo Faktanya... Acara di Jateng baru dimulai pada keluar meninggalkannya ...! Namun aparat mencegahnya tapi rakyat memaksa keluar .. ! Rakyat jenuh akan kepalsuan... ! https://t.co/cxulMAsxTn,1.74256E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742561111570776064/pu/img/ioS_KGbGEqB0f4dS.jpg,,in,,4,6,25,https://x.com/H4T14K4LN4L42/status/1742561316588736725,1.12967E+18,H4T14K4LN4L42,,,,,,,
1.74256E+18,Wed Jan 03 15:01:57 +0000 2024,8,Santri Millenal Banten #SantriMillenialBanten @prabowo @gibran_tweet https://t.co/okxom6QKZ4,1.74256E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742561849915129856/pu/img/3AQdSu_3csl7UAfP.jpg,,es,"Kota Serang, Banten",1,1,2,https://x.com/banten02/status/1742561943100268648,1.73934E+18,banten02,,,,,,,
1.74256E+18,Wed Jan 03 14:55:37 +0000 2024,65,Operasi 200rb Menipu Rakyat untuk Fitnah Prabowo. #PrabowoGibran https://t.co/F666DSqX02,1.74256E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742557731347742720/pu/img/i0gaZgaaoMAsoKmQ.jpg,,in,"North Carolina, USA",7,90,29,https://x.com/Zero8ok/status/1742560352855080962,426437287,Zero8ok,,,,,,,
1.74256E+18,Wed Jan 03 15:05:00 +0000 2024,105,Member color pilpres - Anies - Imin ï¸ - Prabowo - Gibran - Ganjar - Mahfud,1.74256E+18,,,in,å‚é“ã¨ã‚¹ã‚¿ãƒ¼ãƒˆ,31,0,27,https://x.com/twintailrika/status/1742562710980866202,1.14229E+18,twintailrika,,,,,,,
1.74256E+18,Wed Jan 03 15:03:50 +0000 2024,0,Coba deh tanya sama Budi Arie kenapa masih banyak akun open BO di medsos padahal dia Kominfo? @manvrioz #PakbowoGakAsal2an MASbowoGBRAN KerenAbis Asal Bukan Prabowo Asal Bukan Gemoy #GibranLanjutkanJokowi https://t.co/03u7QFQR0e https://t.co/xJNyDhfO9f,1.74256E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742562386228252672/pu/img/8GT5ZimFXASjnLvw.jpg,,in,Tangerang Selatan,0,0,0,https://x.com/AnantaFerd/status/1742562419476660310,1.71242E+18,AnantaFerd,,,,,,,
1.74256E+18,Wed Jan 03 15:04:09 +0000 2024,0,Terlihat banget MASbowoGBRAN KerenAbis akan konsisnten teruskan menambah fasilitas yang memadai sehingga masyarakat akan merasakannya. #PrabowoGibranSekaliPutaran #PakbowoGakAsal2an 02SmakinDifitnah SmakinDidukung https://t.co/RdAcfZiw1C,1.74256E+18,https://pbs.twimg.com/media/GC7TWVVXsAAPBEm.jpg,,in,,0,0,0,https://x.com/ProPSJogja/status/1742562497427890485,1.71276E+18,ProPSJogja,,,,,,,
1.74256E+18,Wed Jan 03 14:41:53 +0000 2024,577,Lembaga survey sekarang tengiknya bukan main Modus operandinya mirip Pinjol ilegal.. Ini hanya bagian kecil tengiknya lembaga survey... kita bisa ambil contoh Release Lembaga Survey sebut Ganjar dan Mahfud cuman dapat 1% suara orang madura dan prabowo - Gibran dapat 92% https://t.co/MKJkjfMy0x,1.74256E+18,https://pbs.twimg.com/media/GC7OQo0W0AAeJEB.jpg,,in,"Mojokerto, Jawa Timur",23,123,180,https://x.com/ahmad_bellamy/status/1742556894802190430,1.08121E+18,ahmad_bellamy,,,,,,,
1.74256E+18,Wed Jan 03 15:00:25 +0000 2024,0,Actually,1.74256E+18,,,en,YOGYAKARTA REGENCY,0,0,0,https://x.com/enzo_prabowo/status/1742561560457810022,1.52793E+18,enzo_prabowo,,,,,,,
1.74256E+18,Wed Jan 03 14:54:51 +0000 2024,0,Saya malas memilih Prabowo. Namun kalau diminta menyebutkan salah satu pendekatan Prabowo yang menarik saya akan selalu ingat pada saat dia pertama kali melakukan MnG berkat aplikasi tiktok. Kalo gak percaya cek deh di Google Prabowo Meet and Greet ,1.74256E+18,,,in,,0,0,0,https://x.com/swiftieloml/status/1742560158851719593,1.15761E+18,swiftieloml,,,,,,,
1.74256E+18,Wed Jan 03 14:53:18 +0000 2024,0,harus bersyukur tiap saat,1.74256E+18,,,in,"Tulungagung, Indonesia",0,0,0,https://x.com/fahlevi_prabowo/status/1742559768441393264,1.29106E+18,fahlevi_prabowo,,,,,,,
1.74256E+18,Wed Jan 03 14:51:27 +0000 2024,6,Bener nih gausah aja ada pemilu sekalian. Bisa ngehemat uang negara juga dengan ga ngadain pemilu uangnya bayarin aja ke cicilan hutang luar negeri yang udah tak terbendung itu. Congrats ya prabowo gibran.,1.74256E+18,,,in,,0,1,0,https://x.com/searching4meee/status/1742559300826886641,1.2894E+18,searching4meee,,,,,,,
1.74256E+18,Wed Jan 03 14:56:53 +0000 2024,2,sumpah gua kesel bgt ngeliat baliho prabowo gibran yang versi animasi kartun itu,1.74256E+18,,,in,,0,4,0,https://x.com/desmodromic_/status/1742560667570504092,1.26674E+18,desmodromic_,,,,,,,
1.74256E+18,Wed Jan 03 14:42:22 +0000 2024,0,Di mcd tebet ada timses prabowo,1.74256E+18,,,in,"Tokyo-to, Japan",0,0,0,https://x.com/watermeowsuga/status/1742557014268498167,259838097,watermeowsuga,,,,,,,
1.74255E+18,Wed Jan 03 14:28:37 +0000 2024,1,Polda Tetapkan 3 Tersangka Penembakan Relawan Prabowo Salah Satunya Oknum Kades https://t.co/mSWsqvAf1D,1.74255E+18,,,in,"Sampang, Indonesia",0,0,0,https://x.com/941salsabilafm/status/1742553554810728583,1.15768E+18,941salsabilafm,,,,,,,
1.74256E+18,Wed Jan 03 14:44:28 +0000 2024,0,Prabowo tukang tipu ..dia biang kerok kerusuhan 98 culik rakyat NKRI membunuh mahasiswa Trisakti . dengan pasukan kostradnya.dia pelaku pelanggar HAM berat 98..harus di adili seadil adilnya .boycot Gerindra dan Wowo gibrin bocil .,1.74256E+18,,,in,,0,0,0,https://x.com/bravojumadi/status/1742557545997259209,922666416,bravojumadi,,,,,,,
1.74256E+18,Wed Jan 03 14:39:50 +0000 2024,0,Prabowo ngk ada bedanya Sama jokodok pembual belaka .TUTI alias tukang tipu juga...korup juga kemana tuh food estate terbengkalai semuanya .modalnya kemana..juga..ngk jelas.paling masuk katong anda juga.cape deh ujung2nya dikorupsi juga..boycot gerindra dan Mbah Wowo ,1.74256E+18,,,in,,0,0,0,https://x.com/bravojumadi/status/1742556378286174336,922666416,bravojumadi,,,,,,,
1.74255E+18,Wed Jan 03 14:02:41 +0000 2024,102,Hasil blusukan pak Prabowo Subianto di Cilincing Garcep #LoginPrabowoGibran https://t.co/jf5zq8FptA,1.74255E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742546695026540544/pu/img/CHpouBDmTahmJyjs.jpg,,in,,13,44,49,https://x.com/NdutChan82/status/1742547028410798118,1.72534E+18,NdutChan82,,,,,,,
1.74255E+18,Wed Jan 03 14:19:36 +0000 2024,14,Prabowo keren Sekalipun ini kampanye Namun strategi ini tepat sasaran Hingga sekecil apapun bantuannya Bermanfaat untuk jangka panjang Bukan modal telor 3 biji doang https://t.co/DaNNCx3pyv,1.74255E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742549406421770240/pu/img/XuyveMafnV04rAPR.jpg,,in,Flores ,1,4,3,https://x.com/Gi_N0ng/status/1742551288129237269,1.26625E+18,Gi_N0ng,,,,,,,
1.74255E+18,Wed Jan 03 14:12:23 +0000 2024,73,Kotor sekali permainan kalian dgn memanfaatkan seorang ibu rumah tangga yang polos dan tidak tahu apa2 Haters Bungo !! Hasil blusukan Bpk @prabowo Kemarin menjadi manfaat! U Warga Cilincing ðŸ‡®ðŸ‡© Barakallah #temanprabowosubiantoðŸ‡¨ðŸ‡­ pilih #PrabowoGibran2024 https://t.co/ZV8HBqWeby,1.74255E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742549406421770240/pu/img/XuyveMafnV04rAPR.jpg,,in,,5,28,40,https://x.com/drReUtari08/status/1742549471823536381,1.69519E+18,drReUtari08,,,,,,,
1.74255E+18,Wed Jan 03 13:58:58 +0000 2024,70,@Resty_J_Cayah @prabowo Setuju https://t.co/7y9BG09BTG,1.74255E+18,https://pbs.twimg.com/media/GC7EbTvWwAABOiA.jpg,Resty_J_Cayah,in,"Kota Makassar, Sulawesi Selata",0,1,16,https://x.com/AbdulRachimmks/status/1742546095358492792,1.64109E+18,AbdulRachimmks,,,,,,,
1.74255E+18,Wed Jan 03 14:08:16 +0000 2024,0,Pimpinan Pondok Pesantren (Ponpes) Buntet Cirebon KH Adib Rofiuddin Izza menyatakan dukungannya kepada pasangan nomor urut 2 Prabowo Subianto-Gibran Rakabuming Raka di Pilpres 2024. Gaskeuuun Prabowo Gibran Menang Sekali Putaran #PrabowoGibran #projo #projojabar #satuputaran https://t.co/BnKNDYRAzc,1.74255E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742548242204676096/pu/img/qR2v6xy6qcdYTHWi.jpg,,in,"Kota Bandung, Jawa Barat",0,1,0,https://x.com/Projo_Jabar/status/1742548434790359057,9.82242E+17,Projo_Jabar,,,,,,,
1.74255E+18,Wed Jan 03 14:27:40 +0000 2024,821,Lanjutkan Dengan Cara Apa ?? Prabowo mengundurkan Diri gitu .?? Namanya Wakil presiden Itu tidak Punya Kewenangan Khusus untuk memutuskan Suatu kebijakan .. Sejak Indonesia Merdeka tidak ada sejarah Wapres Memutuskan kebijakan krusial . Kalo prabowo yakin bisa melanjutkan ?? https://t.co/Vi2SaRXLxX,1.74255E+18,https://pbs.twimg.com/media/GC7LAK0W8AAuXsS.jpg,,in,"Jawa Tengah, Indonesia",16,655,327,https://x.com/Gus_Raharjo/status/1742553316603650488,494972033,Gus_Raharjo,,,,,,,
1.74255E+18,Wed Jan 03 14:22:43 +0000 2024,21,Tani Merdeka Jawa Barat dirikan Posko Bencana Gempa Sumedang Jawa Barat untuk membantu para korban yang terdampak gempa. Semoga para korban diberikan ketabahan dalam menghadapi bencana ini. @prabowo @gibran_tweet #PrabowoSubianto #prabowogibran #prabowogibran2024 #prabowo https://t.co/MCCmxMptMA,1.74255E+18,https://pbs.twimg.com/ext_tw_video_thumb/1742549046877724672/pu/img/lbHF-mNg2CwM2AXB.jpg,,in,"Tanah Abang, Indonesia",0,26,3,https://x.com/don_muzakir_/status/1742552070681407848,1.39291E+18,don_muzakir_,,,,,,,
